session (db id),prolific id,dataset,pred (db id),case (db id),system prediction,sys pred proba,actual result,is sys correct,human prediction,is human correct,human trust task,human trust sys,1rst feature,2nd feature,timestamp,duration
694,669ec98cc2b6615ab05eb21d,compas_cfs,3271,41027,1,0.6651883007641689,0,0,1,0,86,7,AI prediction,Age,2024-08-12 23:26:52.311541+00:00,0.5473432666666667
694,669ec98cc2b6615ab05eb21d,compas_cfs,3272,40932,0,0.8043041621642326,0,1,0,1,92,7,AI prediction,Num. prior criminal records,2024-08-12 23:27:16.234105+00:00,0.39870940000000005
695,666d73efa634d6896aea51f0,adult_shap,3219,37766,0,0.95,0,1,1,0,90,8,Occupation,AI prediction,2024-08-12 23:12:47.682406+00:00,2.617962916666667
695,666d73efa634d6896aea51f0,adult_shap,3222,36368,1,0.5477023809523809,0,0,0,1,92,9,Education,Occupation,2024-08-12 23:13:48.618723+00:00,1.0156052833333333
695,666d73efa634d6896aea51f0,adult_shap,3224,35595,0,0.99,0,1,1,0,96,9,Working class,Age,2024-08-12 23:14:42.402475+00:00,0.8963958666666667
695,666d73efa634d6896aea51f0,adult_shap,3226,35447,1,0.8625,1,1,0,0,80,8,Occupation,Capital gain,2024-08-12 23:15:23.083427+00:00,0.6780158666666666
695,666d73efa634d6896aea51f0,adult_shap,3229,38586,0,1.0,0,1,1,0,100,9,Occupation,Capital gain,2024-08-12 23:16:10.268607+00:00,0.7864196666666667
695,666d73efa634d6896aea51f0,adult_shap,3232,38674,0,0.75,1,0,1,1,94,8,Capital gain,Capital loss,2024-08-12 23:16:37.741337+00:00,0.4578788333333333
695,666d73efa634d6896aea51f0,adult_shap,3235,35456,1,0.63,1,1,0,0,93,9,Occupation,Hours per week,2024-08-12 23:18:22.537157+00:00,1.7465970000000002
695,666d73efa634d6896aea51f0,adult_shap,3238,39096,1,0.61,0,0,1,0,78,8,Occupation,Capital gain,2024-08-12 23:19:10.632551+00:00,0.8015899
695,666d73efa634d6896aea51f0,adult_shap,3243,37364,0,0.68,1,0,1,1,97,9,Occupation,Capital loss,2024-08-12 23:20:22.143536+00:00,1.19184975
695,666d73efa634d6896aea51f0,adult_shap,3246,37164,1,0.62,1,1,1,1,86,9,Occupation,Hours per week,2024-08-12 23:20:56.254145+00:00,0.5685101499999999
695,666d73efa634d6896aea51f0,adult_shap,3250,37742,0,0.85,1,0,1,1,93,9,Occupation,Capital loss,2024-08-12 23:21:50.974434+00:00,0.9120048166666667
695,666d73efa634d6896aea51f0,adult_shap,3254,39918,1,0.84,1,1,1,1,98,9,AI prediction,Occupation,2024-08-12 23:22:31.062283+00:00,0.6681308166666666
695,666d73efa634d6896aea51f0,adult_shap,3257,35588,1,0.75,0,0,1,0,97,9,Education,Hours per week,2024-08-12 23:23:15.076411+00:00,0.7335688
695,666d73efa634d6896aea51f0,adult_shap,3259,36786,0,0.9519484126984126,1,0,1,1,86,8,AI prediction,Occupation,2024-08-12 23:23:47.908916+00:00,0.5472084166666666
695,666d73efa634d6896aea51f0,adult_shap,3263,36066,1,0.99,0,0,1,0,98,9,AI prediction,Occupation,2024-08-12 23:24:15.485626+00:00,0.45961183333333333
695,666d73efa634d6896aea51f0,adult_shap,3266,36313,0,1.0,0,1,1,0,99,9,AI prediction,Capital loss,2024-08-12 23:24:48.710727+00:00,0.5537516833333334
696,66259ffee4bc8bd72828de90,compas_control,3225,40477,0,0.7104055081759136,1,0,0,0,94,7,Charge degree,AI prediction,2024-08-12 23:14:52.172848+00:00,4.5031241
696,66259ffee4bc8bd72828de90,compas_control,3227,40753,1,0.5911705362679943,0,0,1,0,90,7,Num. prior criminal records,AI prediction,2024-08-12 23:15:36.732459+00:00,0.7426601833333333
696,66259ffee4bc8bd72828de90,compas_control,3230,40591,0,0.7186380297744048,0,1,0,1,93,8,AI prediction,Charge degree,2024-08-12 23:16:12.656679+00:00,0.598737
696,66259ffee4bc8bd72828de90,compas_control,3231,40132,0,0.522749135505144,1,0,1,1,82,6,Num. prior criminal records,Charge degree,2024-08-12 23:16:37.602202+00:00,0.4157587166666667
696,66259ffee4bc8bd72828de90,compas_control,3237,40066,0,0.5905683184908685,0,1,0,1,79,6,Charge degree,AI prediction,2024-08-12 23:19:03.409864+00:00,2.4301277
696,66259ffee4bc8bd72828de90,compas_control,3240,40929,0,0.6466955822023019,0,1,1,0,82,6,Num. prior criminal records,Charge degree,2024-08-12 23:19:33.157549+00:00,0.49579475
696,66259ffee4bc8bd72828de90,compas_control,3242,39953,1,0.6527476905731447,1,1,1,1,84,6,Charge degree,Num. prior criminal records,2024-08-12 23:20:19.058895+00:00,0.7650224333333333
696,66259ffee4bc8bd72828de90,compas_control,3245,40037,0,0.6466955822023019,1,0,0,0,84,6,Charge degree,AI prediction,2024-08-12 23:20:41.889480+00:00,0.38050975
696,66259ffee4bc8bd72828de90,compas_control,3249,40955,1,0.6320332997449796,0,0,1,0,95,8,Num. prior criminal records,AI prediction,2024-08-12 23:21:30.215593+00:00,0.8054352166666666
696,66259ffee4bc8bd72828de90,compas_control,3251,40611,1,0.6565936885055681,1,1,1,1,88,7,Num. prior criminal records,Charge degree,2024-08-12 23:21:52.046756+00:00,0.3638527166666667
696,66259ffee4bc8bd72828de90,compas_control,3253,40495,1,0.5948769347944419,1,1,1,1,83,7,Num. prior criminal records,Charge degree,2024-08-12 23:22:26.711512+00:00,0.5777459333333332
696,66259ffee4bc8bd72828de90,compas_control,3256,39971,1,0.579606077574575,0,0,1,0,93,8,Num. prior criminal records,Charge degree,2024-08-12 23:23:08.897854+00:00,0.7031057000000001
696,66259ffee4bc8bd72828de90,compas_control,3262,40921,1,0.8057749692206706,1,1,1,1,84,7,Charge degree,Num. prior criminal records,2024-08-12 23:23:58.524008+00:00,0.8271025666666667
696,66259ffee4bc8bd72828de90,compas_control,3264,40635,1,0.5236657837072888,0,0,0,1,69,4,Num. prior criminal records,Charge degree,2024-08-12 23:24:23.272230+00:00,0.41247036666666664
696,66259ffee4bc8bd72828de90,compas_control,3265,39931,0,0.6544389935609652,0,1,1,0,88,6,Charge degree,Num. prior criminal records,2024-08-12 23:24:44.061002+00:00,0.34647953333333337
696,66259ffee4bc8bd72828de90,compas_control,3267,40398,0,0.6884324918192257,1,0,0,0,90,7,Charge degree,AI prediction,2024-08-12 23:25:26.384709+00:00,0.7053951166666667
698,660e9df83afac7781e3da67e,adult_shap,3274,37590,0,0.96,0,1,1,0,75,6,Marital status,Race,2024-08-12 23:27:45.864659+00:00,11.753214183333334
698,660e9df83afac7781e3da67e,adult_shap,3276,38247,1,0.6190000000000001,0,0,0,1,84,3,Hours per week,AI prediction,2024-08-12 23:28:08.986250+00:00,0.38535985
698,660e9df83afac7781e3da67e,adult_shap,3278,36716,1,0.5625,0,0,1,0,81,4,Education,Age,2024-08-12 23:28:59.443127+00:00,0.84094795
698,660e9df83afac7781e3da67e,adult_shap,3279,39109,0,0.9106666666666666,0,1,1,0,69,6,Working class,Capital gain,2024-08-12 23:29:13.218029+00:00,0.22958170000000003
698,660e9df83afac7781e3da67e,adult_shap,3282,36941,1,0.99,1,1,1,1,79,4,Capital loss,Education,2024-08-12 23:29:56.948253+00:00,0.7288370666666667
698,660e9df83afac7781e3da67e,adult_shap,3285,37963,1,0.84,1,1,1,1,72,5,Working class,Capital gain,2024-08-12 23:31:00.005400+00:00,1.05095245
698,660e9df83afac7781e3da67e,adult_shap,3288,38961,0,0.55,1,0,1,1,77,5,Feature chart,Country of origin,2024-08-12 23:31:52.096432+00:00,0.8681838666666667
698,660e9df83afac7781e3da67e,adult_shap,3290,38494,0,0.5768333333333334,1,0,0,0,84,4,Education,Hours per week,2024-08-12 23:32:09.647034+00:00,0.29251003333333336
698,660e9df83afac7781e3da67e,adult_shap,3318,39777,0,0.96,1,0,1,1,69,5,Marital status,Hours per week,2024-08-12 23:41:21.985371+00:00,9.20563895
698,660e9df83afac7781e3da67e,adult_shap,3319,38647,0,1.0,0,1,0,1,64,3,Marital status,Sex,2024-08-12 23:41:40.895976+00:00,0.31517675
698,660e9df83afac7781e3da67e,adult_shap,3347,36669,0,0.91,1,0,1,1,61,4,Sex,Marital status,2024-08-12 23:56:35.105805+00:00,14.90349715
698,660e9df83afac7781e3da67e,adult_shap,3348,37288,1,0.59,0,0,0,1,87,5,Relationship,Capital loss,2024-08-12 23:56:51.059585+00:00,0.26589633333333335
698,660e9df83afac7781e3da67e,adult_shap,3357,35482,1,0.9,1,1,1,1,72,5,Sex,Capital loss,2024-08-13 00:07:38.068837+00:00,10.783487533333332
698,660e9df83afac7781e3da67e,adult_shap,3359,37887,1,0.5033333333333334,0,0,0,1,79,4,Capital loss,AI prediction,2024-08-13 00:07:53.848598+00:00,0.26299601666666667
698,660e9df83afac7781e3da67e,adult_shap,3360,37813,1,0.71,1,1,1,1,88,5,Relationship,Education,2024-08-13 00:08:08.203862+00:00,0.2392544
698,660e9df83afac7781e3da67e,adult_shap,3361,39560,0,0.8066666666666664,0,1,1,0,81,5,Capital loss,Country of origin,2024-08-13 00:08:23.151862+00:00,0.24913333333333335
699,66312c5a4b47cc24d7b28a22,adult_control,3270,38866,1,0.98,1,1,1,1,55,3,AI prediction,Occupation,2024-08-12 23:26:43.317390+00:00,1.2788449
699,66312c5a4b47cc24d7b28a22,adult_control,3273,36532,1,0.7924285714285714,0,0,1,0,75,6,Occupation,Age,2024-08-12 23:27:24.504052+00:00,0.6864443666666666
699,66312c5a4b47cc24d7b28a22,adult_control,3275,36163,0,0.8816666666666666,1,0,0,0,80,5,Occupation,Age,2024-08-12 23:27:47.259469+00:00,0.37925695000000004
699,66312c5a4b47cc24d7b28a22,adult_control,3277,38047,0,0.99,0,1,0,1,80,3,Occupation,Hours per week,2024-08-12 23:28:23.709864+00:00,0.6075065833333333
699,66312c5a4b47cc24d7b28a22,adult_control,3280,37012,0,0.9295,1,0,1,1,80,6,Occupation,Hours per week,2024-08-12 23:29:19.521265+00:00,0.9301900166666666
699,66312c5a4b47cc24d7b28a22,adult_control,3281,37968,0,0.5405357142857142,1,0,0,0,55,3,Occupation,Age,2024-08-12 23:29:51.180199+00:00,0.5276489
699,66312c5a4b47cc24d7b28a22,adult_control,3283,35164,1,0.8068333333333334,1,1,1,1,55,3,Occupation,Hours per week,2024-08-12 23:30:31.670957+00:00,0.6748459666666666
699,66312c5a4b47cc24d7b28a22,adult_control,3284,38938,0,0.5553809523809524,1,0,0,0,55,2,Occupation,Hours per week,2024-08-12 23:30:54.735525+00:00,0.3844094666666667
699,66312c5a4b47cc24d7b28a22,adult_control,3287,38704,1,0.89,0,0,1,0,75,5,Occupation,AI prediction,2024-08-12 23:31:29.201741+00:00,0.5744369333333333
699,66312c5a4b47cc24d7b28a22,adult_control,3289,38082,1,1.0,1,1,1,1,80,5,Occupation,AI prediction,2024-08-12 23:31:53.475837+00:00,0.4045682666666667
699,66312c5a4b47cc24d7b28a22,adult_control,3292,39570,1,0.5629166666666666,0,0,1,0,60,3,Occupation,AI prediction,2024-08-12 23:32:17.501744+00:00,0.40043178333333335
699,66312c5a4b47cc24d7b28a22,adult_control,3293,38709,1,0.55,0,0,1,0,55,3,AI prediction,Occupation,2024-08-12 23:32:45.189576+00:00,0.46146386666666667
699,66312c5a4b47cc24d7b28a22,adult_control,3295,35792,0,1.0,0,1,1,0,60,4,Occupation,Hours per week,2024-08-12 23:33:12.892387+00:00,0.46171351666666666
699,66312c5a4b47cc24d7b28a22,adult_control,3297,35900,0,0.9575,0,1,1,0,70,4,Occupation,Hours per week,2024-08-12 23:33:38.250063+00:00,0.42262793333333337
699,66312c5a4b47cc24d7b28a22,adult_control,3298,36572,0,0.99,0,1,0,1,55,2,AI prediction,Occupation,2024-08-12 23:34:17.269381+00:00,0.6503219666666666
699,66312c5a4b47cc24d7b28a22,adult_control,3300,38044,1,1.0,1,1,1,1,75,4,Occupation,Hours per week,2024-08-12 23:34:31.376179+00:00,0.2351133
701,66772c39cad8d06ec690f3ab,compas_shap,3303,40217,1,0.7012232935389705,1,1,1,1,72,9,Num. prior criminal records,Age,2024-08-12 23:36:16.912578+00:00,5.572805116666667
701,66772c39cad8d06ec690f3ab,compas_shap,3306,40378,1,0.7573242911319342,1,1,1,1,90,9,Charge degree,Num. prior criminal records,2024-08-12 23:37:16.382246+00:00,0.9911611333333333
701,66772c39cad8d06ec690f3ab,compas_shap,3308,40457,0,0.7679148406907801,0,1,0,1,84,7,Age,Num. prior criminal records,2024-08-12 23:38:10.925603+00:00,0.9090559500000001
701,66772c39cad8d06ec690f3ab,compas_shap,3310,40586,0,0.8043041621642326,1,0,0,0,95,8,Charge degree,Num. prior criminal records,2024-08-12 23:38:38.954564+00:00,0.46714934999999996
701,66772c39cad8d06ec690f3ab,compas_shap,3314,40580,0,0.662787435346379,1,0,1,1,82,9,Age,Charge degree,2024-08-12 23:40:34.265832+00:00,1.9218544666666666
701,66772c39cad8d06ec690f3ab,compas_shap,3316,40422,1,0.502638944898213,0,0,1,0,91,9,Charge degree,Num. prior criminal records,2024-08-12 23:41:08.658639+00:00,0.57321345
701,66772c39cad8d06ec690f3ab,compas_shap,3322,40194,0,0.662787435346379,0,1,0,1,83,8,Charge degree,Num. juvenil convictions,2024-08-12 23:42:39.698042+00:00,1.5173233833333333
701,66772c39cad8d06ec690f3ab,compas_shap,3324,40568,0,0.6818717680460737,1,0,1,1,59,9,Charge degree,Race,2024-08-12 23:43:43.049247+00:00,1.0558534166666667
701,66772c39cad8d06ec690f3ab,compas_shap,3327,40951,1,0.5920017403509971,0,0,1,0,95,8,Feature chart,Num. prior criminal records,2024-08-12 23:44:39.521099+00:00,0.9411975333333333
701,66772c39cad8d06ec690f3ab,compas_shap,3331,40338,1,0.6012554493747134,1,1,1,1,92,9,Num. prior criminal records,Charge degree,2024-08-12 23:45:41.231539+00:00,1.0285073333333332
701,66772c39cad8d06ec690f3ab,compas_shap,3334,40505,0,0.5172425941425742,1,0,1,1,65,8,Num. days in jail,Num. juvenil convictions,2024-08-12 23:46:20.925375+00:00,0.6615639333333333
701,66772c39cad8d06ec690f3ab,compas_shap,3336,41145,1,0.5142767336768448,0,0,0,1,87,9,Race,Num. prior criminal records,2024-08-12 23:46:50.701711+00:00,0.4962722666666667
701,66772c39cad8d06ec690f3ab,compas_shap,3339,40869,1,0.5920017403509971,0,0,1,0,77,9,Charge degree,Num. prior criminal records,2024-08-12 23:48:40.555051+00:00,1.830889
701,66772c39cad8d06ec690f3ab,compas_shap,3341,40898,0,0.6151645625522335,0,1,0,1,61,9,AI prediction,Num. prior criminal records,2024-08-12 23:49:09.916494+00:00,0.48935738333333334
701,66772c39cad8d06ec690f3ab,compas_shap,3343,40006,1,0.6241469268992967,1,1,1,1,68,9,Num. days in jail,Num. prior criminal records,2024-08-12 23:49:44.363044+00:00,0.5741091666666667
701,66772c39cad8d06ec690f3ab,compas_shap,3346,40794,0,0.6166929820936037,0,1,0,1,80,9,Charge degree,Num. prior criminal records,2024-08-12 23:50:24.888842+00:00,0.6754299666666667
702,6643ad1d6324582f8867c01a,compas_cfs,3302,39971,1,0.579606077574575,0,0,1,0,89,8,Num. prior criminal records,Charge degree,2024-08-12 23:36:00.513500+00:00,2.316869883333333
702,6643ad1d6324582f8867c01a,compas_cfs,3304,39948,1,0.6478778045440496,0,0,1,0,88,8,Num. prior criminal records,AI prediction,2024-08-12 23:36:29.468369+00:00,0.48258114999999996
702,6643ad1d6324582f8867c01a,compas_cfs,3305,40005,0,0.5624202876862565,1,0,0,0,88,7,Num. prior criminal records,AI prediction,2024-08-12 23:36:54.044059+00:00,0.40959483333333335
702,6643ad1d6324582f8867c01a,compas_cfs,3307,40756,0,0.6746432020675464,0,1,0,1,91,7,Num. prior criminal records,AI prediction,2024-08-12 23:37:35.616024+00:00,0.6928660833333333
702,6643ad1d6324582f8867c01a,compas_cfs,3309,40244,1,0.6231160722671735,1,1,1,1,68,5,Num. prior criminal records,AI prediction,2024-08-12 23:38:26.443694+00:00,0.8471278333333333
702,6643ad1d6324582f8867c01a,compas_cfs,3311,40523,1,0.6102557387283836,1,1,1,1,89,6,AI prediction,Num. prior criminal records,2024-08-12 23:38:47.157212+00:00,0.3452253
702,6643ad1d6324582f8867c01a,compas_cfs,3338,39952,1,0.5320893732086318,0,0,0,1,80,4,Num. prior criminal records,AI prediction,2024-08-12 23:48:28.922710+00:00,9.696091633333333
702,6643ad1d6324582f8867c01a,compas_cfs,3340,40185,0,0.5627336513771088,0,1,0,1,91,8,Similar cases,Num. prior criminal records,2024-08-12 23:48:51.266606+00:00,0.3723982666666667
702,6643ad1d6324582f8867c01a,compas_cfs,3342,40854,0,0.5731021619515684,0,1,0,1,74,6,Num. prior criminal records,Similar cases,2024-08-12 23:49:11.633100+00:00,0.33944156666666664
702,6643ad1d6324582f8867c01a,compas_cfs,3344,40730,0,0.6174217591497412,1,0,0,0,65,3,Num. days in jail,Num. prior criminal records,2024-08-12 23:49:44.469993+00:00,0.54728155
702,6643ad1d6324582f8867c01a,compas_cfs,3345,40548,0,0.7353260724149003,1,0,0,0,89,6,AI prediction,Num. prior criminal records,2024-08-12 23:49:58.848059+00:00,0.23963443333333334
702,6643ad1d6324582f8867c01a,compas_cfs,3349,40152,1,0.6195596078090944,0,0,0,1,64,2,AI prediction,Similar cases,2024-08-12 23:58:47.497206+00:00,8.810819116666666
702,6643ad1d6324582f8867c01a,compas_cfs,3350,40682,1,0.5404413293979428,1,1,1,1,85,6,Num. prior criminal records,AI prediction,2024-08-12 23:59:09.851129+00:00,0.3725653833333334
702,6643ad1d6324582f8867c01a,compas_cfs,3351,40616,1,0.5492238743277911,1,1,0,0,89,7,Charge degree,Similar cases,2024-08-12 23:59:22.689920+00:00,0.21397985
702,6643ad1d6324582f8867c01a,compas_cfs,3352,40246,0,0.6177807474127703,1,0,0,0,90,7,Num. prior criminal records,AI prediction,2024-08-12 23:59:43.217154+00:00,0.3421205666666667
702,6643ad1d6324582f8867c01a,compas_cfs,3353,41015,0,0.6165256265861914,0,1,1,0,60,3,Charge degree,Num. prior criminal records,2024-08-12 23:59:59.180148+00:00,0.2660499
703,64275e53f51a5ed4f6b7d019,compas_shap,3312,41109,1,0.8161773323805346,1,1,1,1,100,9,Charge degree,Race,2024-08-12 23:39:30.835423+00:00,2.78932555
703,64275e53f51a5ed4f6b7d019,compas_shap,3313,40598,0,0.7324472110530472,0,1,1,0,100,9,Charge degree,Race,2024-08-12 23:40:16.973118+00:00,0.7689615833333333
703,64275e53f51a5ed4f6b7d019,compas_shap,3315,40459,1,0.7140753245328229,1,1,1,1,100,9,Charge degree,Num. prior criminal records,2024-08-12 23:40:48.442245+00:00,0.52448545
703,64275e53f51a5ed4f6b7d019,compas_shap,3317,39937,1,0.5498499496458487,1,1,1,1,100,9,Charge degree,Race,2024-08-12 23:41:17.038354+00:00,0.4766018166666666
703,64275e53f51a5ed4f6b7d019,compas_shap,3320,40018,0,0.5773174609860554,0,1,1,0,100,9,Charge degree,Num. prior criminal records,2024-08-12 23:42:21.058611+00:00,1.0670042833333333
703,64275e53f51a5ed4f6b7d019,compas_shap,3321,40103,0,0.7353260724149003,1,0,1,1,100,9,Charge degree,Race,2024-08-12 23:42:39.564053+00:00,0.3084240333333333
703,64275e53f51a5ed4f6b7d019,compas_shap,3323,40225,1,0.6126987285509093,0,0,1,0,100,9,Charge degree,Num. prior criminal records,2024-08-12 23:43:34.105410+00:00,0.9090226166666666
703,64275e53f51a5ed4f6b7d019,compas_shap,3325,40335,1,0.6037524386649963,0,0,1,0,100,9,Charge degree,Num. prior criminal records,2024-08-12 23:43:51.654149+00:00,0.29247898333333333
703,64275e53f51a5ed4f6b7d019,compas_shap,3326,40302,0,0.6987889559304589,0,1,1,0,100,9,Charge degree,Race,2024-08-12 23:44:36.719217+00:00,0.7510844666666666
703,64275e53f51a5ed4f6b7d019,compas_shap,3328,40209,0,0.63444513492528,0,1,1,0,100,9,Charge degree,Race,2024-08-12 23:44:54.970818+00:00,0.30419335000000003
703,64275e53f51a5ed4f6b7d019,compas_shap,3329,41098,1,0.6037524386649963,0,0,1,0,100,9,Charge degree,Num. prior criminal records,2024-08-12 23:45:14.932805+00:00,0.33269978333333333
703,64275e53f51a5ed4f6b7d019,compas_shap,3330,40560,0,0.5597251021447561,1,0,1,1,100,9,Charge degree,Num. prior criminal records,2024-08-12 23:45:30.719912+00:00,0.26311845
703,64275e53f51a5ed4f6b7d019,compas_shap,3332,40366,0,0.6544389935609652,1,0,1,1,100,9,Charge degree,Num. days in jail,2024-08-12 23:45:59.210642+00:00,0.4748455
703,64275e53f51a5ed4f6b7d019,compas_shap,3333,41142,1,0.5657247387391109,1,1,1,1,100,9,Charge degree,Num. prior criminal records,2024-08-12 23:46:17.127851+00:00,0.29862015
703,64275e53f51a5ed4f6b7d019,compas_shap,3335,41027,1,0.6651883007641689,0,0,1,0,100,9,Charge degree,Num. prior criminal records,2024-08-12 23:46:32.981794+00:00,0.2642323833333333
703,64275e53f51a5ed4f6b7d019,compas_shap,3337,40657,0,0.7283133523193375,1,0,1,1,100,9,Charge degree,Race,2024-08-12 23:46:51.817764+00:00,0.3139328333333333
704,66a4cc07a6fdbee013553cf3,compas_shap,3354,40596,1,0.5560118726962534,0,0,1,0,75,7,Num. prior criminal records,Num. juvenil convictions,2024-08-13 00:03:15.210528+00:00,8.3336945
704,66a4cc07a6fdbee013553cf3,compas_shap,3355,40283,0,0.521339364487418,1,0,0,0,80,7,Num. prior criminal records,Charge degree,2024-08-13 00:05:11.989808+00:00,1.9463213333333333
704,66a4cc07a6fdbee013553cf3,compas_shap,3356,40183,0,0.5965691854584707,1,0,0,0,85,7,Num. prior criminal records,Num. juvenil convictions,2024-08-13 00:06:36.860103+00:00,1.4145049166666666
704,66a4cc07a6fdbee013553cf3,compas_shap,3358,40417,0,0.7430958934452524,0,1,0,1,75,6,Num. juvenil convictions,AI prediction,2024-08-13 00:07:53.511475+00:00,1.2775228666666665
704,66a4cc07a6fdbee013553cf3,compas_shap,3362,40455,0,0.5141274722455154,1,0,1,1,82,6,Num. prior criminal records,Num. juvenil convictions,2024-08-13 00:10:58.858740+00:00,3.089121083333333
704,66a4cc07a6fdbee013553cf3,compas_shap,3363,40068,0,0.5353606152685744,1,0,0,0,80,6,Num. prior criminal records,Num. days in jail,2024-08-13 00:11:46.303298+00:00,0.7907426333333334
704,66a4cc07a6fdbee013553cf3,compas_shap,3364,41036,1,0.5606663394809431,0,0,1,0,82,6,Charge degree,Num. prior criminal records,2024-08-13 00:13:03.255307+00:00,1.2825334833333335
704,66a4cc07a6fdbee013553cf3,compas_shap,3365,40707,1,0.8590502182385754,1,1,1,1,85,7,Charge degree,Num. prior criminal records,2024-08-13 00:14:03.408354+00:00,1.0025507833333334
704,66a4cc07a6fdbee013553cf3,compas_shap,3367,40371,1,0.8590502182385754,1,1,1,1,75,6,Charge degree,Num. prior criminal records,2024-08-13 00:15:11.990818+00:00,1.1430410666666666
704,66a4cc07a6fdbee013553cf3,compas_shap,3369,40253,0,0.5583879597116083,0,1,0,1,74,6,Num. prior criminal records,Num. juvenil convictions,2024-08-13 00:16:29.550918+00:00,1.2926683333333335
704,66a4cc07a6fdbee013553cf3,compas_shap,3371,39968,1,0.6193828867709648,0,0,0,1,78,6,Num. juvenil convictions,Num. days in jail,2024-08-13 00:17:18.729286+00:00,0.8196394666666666
704,66a4cc07a6fdbee013553cf3,compas_shap,3372,40897,1,0.6173755991693984,1,1,1,1,75,6,Charge degree,AI prediction,2024-08-13 00:17:56.220202+00:00,0.6248486
704,66a4cc07a6fdbee013553cf3,compas_shap,3374,40219,0,0.6719464543950138,0,1,0,1,90,7,Num. prior criminal records,Num. juvenil convictions,2024-08-13 00:18:35.228817+00:00,0.6501435833333333
704,66a4cc07a6fdbee013553cf3,compas_shap,3375,40680,0,0.6151645625522335,0,1,1,0,75,6,Charge degree,Num. prior criminal records,2024-08-13 00:19:17.785758+00:00,0.7092823500000001
704,66a4cc07a6fdbee013553cf3,compas_shap,3376,40031,1,0.522544362025508,1,1,1,1,77,6,Charge degree,Num. prior criminal records,2024-08-13 00:19:44.382589+00:00,0.4432805166666667
704,66a4cc07a6fdbee013553cf3,compas_shap,3378,41076,1,0.6324175838702724,0,0,0,1,79,6,Num. juvenil convictions,Num. prior criminal records,2024-08-13 00:20:18.786058+00:00,0.5733911500000001
705,66a3e6e656e9d061a9e9588a,adult_cfs,3366,37392,1,0.57,1,1,0,0,72,8,Race,Occupation,2024-08-13 00:14:23.579571+00:00,3.09570875
705,66a3e6e656e9d061a9e9588a,adult_cfs,3368,39117,1,0.99,1,1,1,1,60,9,Age,Occupation,2024-08-13 00:16:16.175959+00:00,1.8766064666666666
705,66a3e6e656e9d061a9e9588a,adult_cfs,3370,39267,0,1.0,0,1,0,1,75,9,Education,Occupation,2024-08-13 00:17:15.690610+00:00,0.99191085
705,66a3e6e656e9d061a9e9588a,adult_cfs,3373,35651,0,0.935,0,1,1,0,76,8,Age,Hours per week,2024-08-13 00:18:09.031992+00:00,0.8890230333333334
705,66a3e6e656e9d061a9e9588a,adult_cfs,3377,36755,1,0.56,0,0,1,0,79,8,Age,Occupation,2024-08-13 00:20:03.669359+00:00,1.9106227833333334
705,66a3e6e656e9d061a9e9588a,adult_cfs,3379,37037,1,0.87,0,0,1,0,83,9,Education,Occupation,2024-08-13 00:20:41.518627+00:00,0.6308211333333333
705,66a3e6e656e9d061a9e9588a,adult_cfs,3380,35331,1,0.5596666666666666,0,0,0,1,63,9,Age,Working class,2024-08-13 00:22:11.162017+00:00,1.4940565
705,66a3e6e656e9d061a9e9588a,adult_cfs,3381,35828,1,0.7176666666666666,1,1,1,1,78,8,Relationship,Occupation,2024-08-13 00:22:47.470699+00:00,0.6051447
705,66a3e6e656e9d061a9e9588a,adult_cfs,3382,35408,0,0.82625,1,0,1,1,68,7,Age,Hours per week,2024-08-13 00:24:30.793175+00:00,1.7220412666666667
705,66a3e6e656e9d061a9e9588a,adult_cfs,3383,36580,1,0.805,1,1,0,0,74,9,Education,Marital status,2024-08-13 00:25:07.072383+00:00,0.6046534666666666
705,66a3e6e656e9d061a9e9588a,adult_cfs,3384,35811,0,0.79,1,0,0,0,69,9,Age,Hours per week,2024-08-13 00:26:45.138197+00:00,1.6344302333333334
705,66a3e6e656e9d061a9e9588a,adult_cfs,3385,37269,0,0.55,1,0,0,0,63,9,Working class,Relationship,2024-08-13 00:28:22.425162+00:00,1.6214494166666666
705,66a3e6e656e9d061a9e9588a,adult_cfs,3386,39295,0,0.5192023809523809,1,0,0,0,66,8,AI prediction,Sex,2024-08-13 00:29:01.056989+00:00,0.6438637833333334
705,66a3e6e656e9d061a9e9588a,adult_cfs,3389,38835,0,0.84,0,1,0,1,73,9,Working class,Relationship,2024-08-13 00:29:34.814285+00:00,0.5626215999999999
705,66a3e6e656e9d061a9e9588a,adult_cfs,3396,35442,0,0.83,0,1,0,1,77,9,Working class,Occupation,2024-08-13 00:31:48.368882+00:00,2.22590995
705,66a3e6e656e9d061a9e9588a,adult_cfs,3399,35803,1,0.61,0,0,1,0,78,9,Working class,Relationship,2024-08-13 00:32:16.511808+00:00,0.46904876666666667
706,6661bc3e3de765933ac65966,compas_control,3387,40965,1,0.6410015441054859,0,0,0,1,68,5,Num. prior criminal records,Age,2024-08-13 00:29:04.930842+00:00,0.6229924
706,6661bc3e3de765933ac65966,compas_control,3388,41126,0,0.7353260724149003,1,0,1,1,79,6,Charge degree,Num. prior criminal records,2024-08-13 00:29:17.413101+00:00,0.20803765000000002
706,6661bc3e3de765933ac65966,compas_control,3390,40417,0,0.7430958934452524,0,1,1,0,65,5,Charge degree,Num. days in jail,2024-08-13 00:29:56.136702+00:00,0.6453933500000001
