session (db id),num prediccion,num chunk,prolific id,dataset,set,feedback,feedback level,case type,pred (db id),case (db id),system prediction,sys pred proba,actual result,is sys correct,human prediction,is human correct,human agree AI,human trust task,human trust sys,1rst feature,2nd feature,timestamp,duration
823,14,3,5de976f8cbd64d0af38a738e,compas_control,compas,control,0,falso positivo,5051,41094,1,0.7611163133281802,0,0,1,0,1,85,6,Num. prior criminal records,Race,2024-09-24 01:24:04.296360+00:00,0.6725389833333334
823,15,3,5de976f8cbd64d0af38a738e,compas_control,compas,control,0,falso positivo,5074,40516,1,0.8117116894596126,0,0,1,0,1,83,7,Num. prior criminal records,Race,2024-09-24 01:29:37.631429+00:00,5.555584483333333
824,0,0,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,falso positivo,5023,40615,1,0.7478242193822886,0,0,1,0,1,85,7,Num. prior criminal records,AI prediction,2024-09-24 01:18:58.255710+00:00,2.35229925
824,1,0,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,verdadero positivo,5027,40746,1,0.6069328052733064,1,1,1,1,1,85,8,Num. prior criminal records,Race,2024-09-24 01:19:28.448400+00:00,0.5032115
824,2,0,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,falso negativo,5029,41111,0,0.5116439958181203,1,0,0,0,1,70,6,Num. prior criminal records,Num. days in jail,2024-09-24 01:19:53.321351+00:00,0.41454918333333335
824,3,0,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,falso positivo,5031,40608,1,0.579606077574575,0,0,1,0,1,68,5,Num. prior criminal records,AI prediction,2024-09-24 01:20:10.268969+00:00,0.2824603
824,4,1,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,verdadero positivo,5034,41162,1,0.541932369724869,1,1,1,1,1,65,5,Num. days in jail,AI prediction,2024-09-24 01:20:56.755946+00:00,0.7747829500000001
824,5,1,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,verdadero positivo,5035,40392,1,0.6037524386649963,1,1,0,0,0,59,4,Num. prior criminal records,Num. days in jail,2024-09-24 01:21:12.403702+00:00,0.26079593333333334
824,6,1,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,verdadero negativo,5037,40034,0,0.7069873453097595,0,1,0,1,1,65,4,AI prediction,Num. prior criminal records,2024-09-24 01:21:42.782756+00:00,0.5063175666666667
824,7,1,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,falso negativo,5040,40914,0,0.5417876513500928,1,0,1,1,0,63,3,AI prediction,Sex,2024-09-24 01:22:14.087391+00:00,0.5217439166666666
824,8,2,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,verdadero negativo,5042,40345,0,0.5965556327763564,0,1,1,0,0,62,3,Num. prior criminal records,Similar cases,2024-09-24 01:22:38.388471+00:00,0.405018
824,9,2,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,falso negativo,5045,40218,0,0.5834116338983666,1,0,0,0,1,58,4,Similar cases,Num. prior criminal records,2024-09-24 01:22:57.588407+00:00,0.31999893333333335
824,10,2,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,verdadero negativo,5048,40180,0,0.5460938091948573,0,1,0,1,1,58,2,Num. days in jail,Similar cases,2024-09-24 01:23:38.893168+00:00,0.6884126833333333
824,11,2,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,falso negativo,5050,40235,0,0.5775679681083357,1,0,0,0,1,59,3,AI prediction,Num. prior criminal records,2024-09-24 01:23:55.606961+00:00,0.27856321666666667
824,12,3,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,falso positivo,5052,40030,1,0.5360342423591883,0,0,0,1,0,60,3,Similar cases,Num. prior criminal records,2024-09-24 01:24:10.240823+00:00,0.24389770000000002
824,13,3,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,falso positivo,5053,40470,1,0.5753163922711825,0,0,1,0,1,59,5,Num. prior criminal records,Race,2024-09-24 01:24:21.223701+00:00,0.18304796666666664
824,14,3,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,verdadero negativo,5056,41156,0,0.5553112865943624,0,1,1,0,0,58,5,Similar cases,Num. prior criminal records,2024-09-24 01:24:39.500399+00:00,0.30461163333333335
824,15,3,66621ef5860c05fcca83a858,compas_cfs,compas,cfs,2,verdadero positivo,5059,40930,1,0.6249244339234044,1,1,1,1,1,61,4,AI prediction,Similar cases,2024-09-24 01:24:53.905337+00:00,0.2400823
829,0,0,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,falso negativo,5075,40127,0,0.6719464543950138,1,0,1,1,0,90,9,Race,Age,2024-09-24 01:29:58.386920+00:00,2.2277388333333334
829,1,0,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,verdadero positivo,5078,40797,1,0.5896136604075494,1,1,0,0,0,76,9,Race,Age,2024-09-24 01:31:04.002871+00:00,1.0935991833333332
829,2,0,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,falso positivo,5079,40175,1,0.5144309579955214,0,0,1,0,1,88,9,Race,Age,2024-09-24 01:31:37.690489+00:00,0.5614603
829,3,0,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,falso negativo,5082,40769,0,0.5090656973932048,1,0,1,1,0,100,9,Race,Num. prior criminal records,2024-09-24 01:32:25.969482+00:00,0.8046498833333333
829,4,1,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,verdadero positivo,5086,40109,1,0.7372895739690315,1,1,1,1,1,100,9,Race,Age,2024-09-24 01:33:18.898155+00:00,0.88214455
829,5,1,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,verdadero positivo,5087,39979,1,0.6558248392425258,1,1,1,1,1,86,9,Race,Age,2024-09-24 01:33:47.878305+00:00,0.48300249999999995
829,6,1,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,verdadero negativo,5090,40904,0,0.7242972406322958,0,1,0,1,1,81,9,Age,Race,2024-09-24 01:34:36.169485+00:00,0.8048529999999999
829,7,1,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,falso positivo,5093,40527,1,0.6015385798432786,0,0,1,0,1,80,9,Race,Age,2024-09-24 01:35:05.914092+00:00,0.49574345
829,8,2,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,verdadero negativo,5096,39970,0,0.7384641319798709,0,1,0,1,1,94,9,Age,Race,2024-09-24 01:36:04.517149+00:00,0.9767176166666667
829,9,2,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,verdadero negativo,5097,40313,0,0.7384641319798709,0,1,0,1,1,80,9,Age,Num. prior criminal records,2024-09-24 01:36:27.353832+00:00,0.38061138333333333
829,10,2,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,verdadero negativo,5099,40278,0,0.6444471331107559,0,1,1,0,0,77,9,Age,Race,2024-09-24 01:36:53.843597+00:00,0.4414960833333333
829,11,2,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,falso negativo,5103,40784,0,0.6934999557963588,1,0,0,0,1,86,9,Sex,Num. prior criminal records,2024-09-24 01:37:24.060930+00:00,0.5036222166666666
829,12,3,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,verdadero positivo,5105,40106,1,0.7334154201677849,1,1,1,1,1,86,9,Num. prior criminal records,Age,2024-09-24 01:38:12.205252+00:00,0.8024053666666667
829,13,3,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,falso negativo,5107,40977,0,0.5217232732240378,1,0,0,0,1,79,9,Race,None,2024-09-24 01:38:42.913619+00:00,0.5118061166666666
829,14,3,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,falso positivo,5109,40538,1,0.5671231614574289,0,0,1,0,1,85,9,Race,Age,2024-09-24 01:39:04.967931+00:00,0.36757186666666664
829,15,3,66a31849cc7f2fd869bb3b06,compas_control,compas,control,0,falso positivo,5111,40248,1,0.5993216674359284,0,0,1,0,1,87,9,Race,Age,2024-09-24 01:39:23.229342+00:00,0.30435684999999996
830,0,0,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,falso negativo,5076,37730,0,0.88,1,0,1,1,0,75,7,Working class,Occupation,2024-09-24 01:30:25.445526+00:00,1.1276846833333332
830,1,0,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,falso negativo,5081,37656,0,0.98,1,0,0,0,1,80,8,Marital status,Capital gain,2024-09-24 01:32:14.783446+00:00,1.8222986666666665
830,2,0,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,verdadero positivo,5083,36919,1,0.58,1,1,1,1,1,60,5,Age,Marital status,2024-09-24 01:32:44.882940+00:00,0.5016582333333334
830,3,0,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,falso positivo,5085,35380,1,0.93,0,0,1,0,1,90,8,Education,Age,2024-09-24 01:33:04.793923+00:00,0.3318497166666667
830,4,1,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,verdadero negativo,5091,39212,0,1.0,0,1,0,1,1,80,7,Relationship,Marital status,2024-09-24 01:34:48.065136+00:00,1.7211868833333335
830,5,1,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,verdadero positivo,5104,37853,1,0.56,1,1,0,0,0,75,7,Capital loss,Relationship,2024-09-24 01:37:43.871085+00:00,2.9300991499999998
830,6,1,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,falso positivo,5106,35246,1,0.6477777777777777,0,0,1,0,1,80,7,Education,Occupation,2024-09-24 01:38:18.639389+00:00,0.5794717333333333
830,7,1,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,falso positivo,5123,37288,1,0.59,0,0,0,1,0,74,5,Education,Marital status,2024-09-24 01:43:05.122442+00:00,4.77471755
830,8,2,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,verdadero positivo,5124,36210,1,0.5293333333333333,1,1,1,1,1,75,7,Age,Relationship,2024-09-24 01:43:47.897571+00:00,0.7129188166666667
830,9,2,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,verdadero negativo,5127,39438,0,1.0,0,1,0,1,1,90,7,Age,Education,2024-09-24 01:44:17.450810+00:00,0.49255398333333333
830,10,2,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,falso negativo,5138,35523,0,0.6933333333333335,1,0,1,1,0,80,7,Hours per week,Age,2024-09-24 01:48:13.267164+00:00,3.9302725666666665
830,11,2,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,verdadero positivo,5139,35407,1,1.0,1,1,1,1,1,85,6,Capital gain,Education,2024-09-24 01:48:45.795401+00:00,0.5421372833333333
830,12,3,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,falso positivo,5140,35821,1,0.51,0,0,1,0,1,80,6,Education,Age,2024-09-24 01:49:15.145555+00:00,0.48916923333333334
830,13,3,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,verdadero negativo,5145,37642,0,1.0,0,1,0,1,1,65,5,Education,Occupation,2024-09-24 01:52:06.685863+00:00,2.8590051333333335
830,14,3,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,verdadero negativo,5146,35181,0,1.0,0,1,0,1,1,85,7,Occupation,Capital gain,2024-09-24 01:52:33.594726+00:00,0.44848105
830,15,3,65b918d4a314afdb09f86c77,adult_shap,adult,shap,1,falso negativo,5147,35952,0,0.85,1,0,0,0,1,75,5,Education,Capital gain,2024-09-24 01:53:03.212625+00:00,0.49363165000000003
831,0,0,655e98505bee9eca1beeb734,adult_control,adult,control,0,verdadero negativo,5102,38245,0,0.59,0,1,0,1,1,95,9,Occupation,Hours per week,2024-09-24 01:37:06.860452+00:00,3.8235839
831,1,0,655e98505bee9eca1beeb734,adult_control,adult,control,0,falso positivo,5108,37758,1,0.54,0,0,0,1,0,95,9,Occupation,Hours per week,2024-09-24 01:38:53.300716+00:00,1.7740044
831,2,0,655e98505bee9eca1beeb734,adult_control,adult,control,0,falso positivo,5113,37192,1,0.6702738095238095,0,0,1,0,1,85,9,Occupation,Hours per week,2024-09-24 01:39:55.684213+00:00,1.0397249499999999
831,3,0,655e98505bee9eca1beeb734,adult_control,adult,control,0,falso positivo,5120,37321,1,0.52,0,0,0,1,0,75,8,Race,Country of origin,2024-09-24 01:41:46.283209+00:00,1.8433166
831,4,1,655e98505bee9eca1beeb734,adult_control,adult,control,0,falso negativo,5130,39581,0,0.67,1,0,1,1,0,90,9,Occupation,Working class,2024-09-24 01:44:45.452478+00:00,2.9861544833333338
831,5,1,655e98505bee9eca1beeb734,adult_control,adult,control,0,verdadero positivo,5134,37466,1,0.56,1,1,0,0,0,95,9,Occupation,Working class,2024-09-24 01:45:32.174231+00:00,0.7786958833333333
831,6,1,655e98505bee9eca1beeb734,adult_control,adult,control,0,verdadero negativo,5136,36938,0,1.0,0,1,0,1,1,90,9,Sex,Race,2024-09-24 01:47:17.239552+00:00,1.7510886833333332
831,7,1,655e98505bee9eca1beeb734,adult_control,adult,control,0,falso negativo,5137,37364,0,0.68,1,0,1,1,0,90,9,Occupation,Sex,2024-09-24 01:48:07.108040+00:00,0.8311414666666667
831,8,2,655e98505bee9eca1beeb734,adult_control,adult,control,0,verdadero positivo,5141,38786,1,0.99,1,1,1,1,1,90,9,Occupation,Hours per week,2024-09-24 01:49:19.800163+00:00,1.2115353833333333
831,9,2,655e98505bee9eca1beeb734,adult_control,adult,control,0,falso positivo,5142,36532,1,0.7924285714285714,0,0,1,0,1,85,9,Sex,Occupation,2024-09-24 01:50:02.925825+00:00,0.7187610333333333
831,10,2,655e98505bee9eca1beeb734,adult_control,adult,control,0,verdadero negativo,5143,37686,0,1.0,0,1,0,1,1,90,9,Occupation,Hours per week,2024-09-24 01:50:41.326463+00:00,0.6400106333333333
831,11,2,655e98505bee9eca1beeb734,adult_control,adult,control,0,verdadero positivo,5144,39714,1,0.99,1,1,1,1,1,90,9,Sex,Occupation,2024-09-24 01:51:35.189886+00:00,0.8977237166666666
831,12,3,655e98505bee9eca1beeb734,adult_control,adult,control,0,verdadero negativo,5148,37161,0,0.88,0,1,0,1,1,90,9,Occupation,Working class,2024-09-24 01:53:19.519190+00:00,1.7388217333333331
831,13,3,655e98505bee9eca1beeb734,adult_control,adult,control,0,verdadero positivo,5149,37671,1,0.88,1,1,0,0,0,90,9,Hours per week,Occupation,2024-09-24 01:54:03.366894+00:00,0.7307950666666667
831,14,3,655e98505bee9eca1beeb734,adult_control,adult,control,0,falso negativo,5150,38442,0,0.58,1,0,0,0,1,90,9,Occupation,Working class,2024-09-24 01:54:47.814482+00:00,0.7407931333333334
831,15,3,655e98505bee9eca1beeb734,adult_control,adult,control,0,falso negativo,5151,38160,0,0.86,1,0,0,0,1,90,9,Occupation,Hours per week,2024-09-24 01:55:22.730444+00:00,0.5819327
832,0,0,66f16ff603404dbb816cc517,compas_control,compas,control,0,verdadero positivo,5112,40117,1,0.7611163133281802,1,1,1,1,1,60,7,Num. prior criminal records,Charge degree,2024-09-24 01:39:42.464431+00:00,1.0740719666666665
832,1,0,66f16ff603404dbb816cc517,compas_control,compas,control,0,falso negativo,5114,40316,0,0.5961708918773623,1,0,0,0,1,67,6,Num. prior criminal records,AI prediction,2024-09-24 01:40:08.225722+00:00,0.42935485
832,2,0,66f16ff603404dbb816cc517,compas_control,compas,control,0,falso negativo,5115,40241,0,0.5768713960204794,1,0,0,0,1,86,6,Charge degree,Num. prior criminal records,2024-09-24 01:40:29.862488+00:00,0.3606127666666667
832,3,0,66f16ff603404dbb816cc517,compas_control,compas,control,0,verdadero negativo,5116,40708,0,0.7186380297744048,0,1,0,1,1,84,7,Num. prior criminal records,Charge degree,2024-09-24 01:40:48.561431+00:00,0.31164905
832,4,1,66f16ff603404dbb816cc517,compas_control,compas,control,0,verdadero negativo,5117,40104,0,0.5828650602827373,0,1,0,1,1,71,5,Num. prior criminal records,Charge degree,2024-09-24 01:41:15.757680+00:00,0.4532708166666667
832,5,1,66f16ff603404dbb816cc517,compas_control,compas,control,0,falso positivo,5119,41076,1,0.6324175838702724,0,0,1,0,1,54,2,Num. prior criminal records,None,2024-09-24 01:41:38.985665+00:00,0.38713308333333335
832,6,1,66f16ff603404dbb816cc517,compas_control,compas,control,0,falso positivo,5121,41138,1,0.7012232935389705,0,0,1,0,1,55,2,Num. days in jail,Charge degree,2024-09-24 01:42:09.592725+00:00,0.5101176666666667
832,7,1,66f16ff603404dbb816cc517,compas_control,compas,control,0,falso positivo,5122,40884,1,0.5509063959190621,0,0,1,0,1,56,3,Num. juvenil convictions,Num. prior criminal records,2024-09-24 01:42:27.175686+00:00,0.29304935000000004
832,8,2,66f16ff603404dbb816cc517,compas_control,compas,control,0,verdadero negativo,5125,40882,0,0.6664398927104225,0,1,0,1,1,63,5,Age,Num. prior criminal records,2024-09-24 01:44:00.163121+00:00,1.5497905833333334
832,9,2,66f16ff603404dbb816cc517,compas_control,compas,control,0,verdadero positivo,5126,40820,1,0.5726515852471312,1,1,1,1,1,70,3,Age,Num. prior criminal records,2024-09-24 01:44:13.084618+00:00,0.21535828333333334
832,10,2,66f16ff603404dbb816cc517,compas_control,compas,control,0,falso negativo,5128,41099,0,0.5009464963887534,1,0,1,1,0,56,2,Num. prior criminal records,Num. days in jail,2024-09-24 01:44:29.314687+00:00,0.27050115
832,11,2,66f16ff603404dbb816cc517,compas_control,compas,control,0,falso negativo,5129,40372,0,0.6177807474127703,1,0,0,0,1,56,4,Charge degree,Num. prior criminal records,2024-09-24 01:44:42.968730+00:00,0.22756738333333332
832,12,3,66f16ff603404dbb816cc517,compas_control,compas,control,0,falso positivo,5131,40816,1,0.5692815227424478,0,0,1,0,1,65,6,Num. prior criminal records,Charge degree,2024-09-24 01:44:58.683365+00:00,0.26191058333333334
832,13,3,66f16ff603404dbb816cc517,compas_control,compas,control,0,verdadero positivo,5132,40493,1,0.808178787183546,1,1,1,1,1,85,6,Charge degree,Num. prior criminal records,2024-09-24 01:45:12.785449+00:00,0.23503473333333333
832,14,3,66f16ff603404dbb816cc517,compas_control,compas,control,0,verdadero negativo,5133,40107,0,0.7430958934452524,0,1,0,1,1,88,6,Age,Num. prior criminal records,2024-09-24 01:45:27.097004+00:00,0.23852591666666667
832,15,3,66f16ff603404dbb816cc517,compas_control,compas,control,0,verdadero positivo,5135,40215,1,0.7024836067683808,1,1,1,1,1,64,4,Num. prior criminal records,Charge degree,2024-09-24 01:45:46.253638+00:00,0.31927723333333335
833,0,0,662727247687607cf8f38c18,adult_shap,adult,shap,1,verdadero negativo,5155,36966,0,0.9925,0,1,0,1,1,90,8,Feature chart,AI prediction,2024-09-24 16:14:04.859803+00:00,2.0609271666666666
833,1,0,662727247687607cf8f38c18,adult_shap,adult,shap,1,verdadero negativo,5158,38248,0,0.9866666666666666,0,1,0,1,1,90,9,Education,AI prediction,2024-09-24 16:14:50.829766+00:00,0.76616605
833,2,0,662727247687607cf8f38c18,adult_shap,adult,shap,1,falso negativo,5160,36669,0,0.91,1,0,0,0,1,80,8,AI prediction,Education,2024-09-24 16:15:26.306251+00:00,0.59127475
833,3,0,662727247687607cf8f38c18,adult_shap,adult,shap,1,falso positivo,5163,38838,1,0.6318650793650794,0,0,0,1,0,80,9,Working class,Age,2024-09-24 16:15:56.784719+00:00,0.5079744666666667
833,4,1,662727247687607cf8f38c18,adult_shap,adult,shap,1,falso positivo,5168,37481,1,0.7758333333333333,0,0,0,1,0,85,9,Occupation,Age,2024-09-24 16:16:49.092873+00:00,0.8718025666666667
833,5,1,662727247687607cf8f38c18,adult_shap,adult,shap,1,verdadero positivo,5174,35626,1,1.0,1,1,1,1,1,100,9,AI prediction,Feature chart,2024-09-24 16:17:11.906618+00:00,0.38022908333333333
833,6,1,662727247687607cf8f38c18,adult_shap,adult,shap,1,falso negativo,5179,39368,0,0.513281746031746,1,0,1,1,0,77,8,Education,Marital status,2024-09-24 16:18:01.152547+00:00,0.8207654833333333
833,7,1,662727247687607cf8f38c18,adult_shap,adult,shap,1,verdadero positivo,5185,39486,1,0.79,1,1,1,1,1,80,9,Hours per week,Education,2024-09-24 16:18:21.749657+00:00,0.3432851666666667
833,8,2,662727247687607cf8f38c18,adult_shap,adult,shap,1,falso negativo,5191,35648,0,0.97,1,0,0,0,1,91,9,AI prediction,Working class,2024-09-24 16:18:59.791317+00:00,0.6340276666666667
833,9,2,662727247687607cf8f38c18,adult_shap,adult,shap,1,verdadero negativo,5197,39751,0,1.0,0,1,0,1,1,100,9,AI prediction,Education,2024-09-24 16:19:26.781678+00:00,0.44983935
833,10,2,662727247687607cf8f38c18,adult_shap,adult,shap,1,falso positivo,5206,36613,1,0.5903722943722943,0,0,0,1,0,75,9,Age,Capital gain,2024-09-24 16:19:54.939449+00:00,0.46929618333333334
833,11,2,662727247687607cf8f38c18,adult_shap,adult,shap,1,verdadero positivo,5210,39196,1,0.609595238095238,1,1,0,0,0,82,9,Age,Education,2024-09-24 16:20:16.402794+00:00,0.35772241666666665
833,12,3,662727247687607cf8f38c18,adult_shap,adult,shap,1,verdadero negativo,5217,35890,0,0.59475,0,1,1,0,0,74,8,Education,Occupation,2024-09-24 16:20:52.262320+00:00,0.5976587666666667
833,13,3,662727247687607cf8f38c18,adult_shap,adult,shap,1,verdadero positivo,5220,35203,1,0.67,1,1,1,1,1,65,8,Education,Age,2024-09-24 16:21:15.067597+00:00,0.38008795
833,14,3,662727247687607cf8f38c18,adult_shap,adult,shap,1,falso positivo,5229,35821,1,0.51,0,0,1,0,1,55,6,Age,Occupation,2024-09-24 16:21:51.164818+00:00,0.6016203499999999
833,15,3,662727247687607cf8f38c18,adult_shap,adult,shap,1,falso negativo,5236,35760,0,0.7914761904761906,1,0,0,0,1,68,9,Education,Age,2024-09-24 16:22:22.545229+00:00,0.52300685
834,0,0,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,falso positivo,5152,35108,1,0.6043333333333334,0,0,1,0,1,88,8,Occupation,Hours per week,2024-09-24 16:13:16.880356+00:00,1.2020824333333333
834,1,0,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,verdadero positivo,5153,36570,1,0.9566666666666666,1,1,1,1,1,94,8,Occupation,Hours per week,2024-09-24 16:13:53.201569+00:00,0.60535355
834,2,0,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,verdadero negativo,5156,39479,0,0.6771666666666667,0,1,0,1,1,90,8,Working class,Occupation,2024-09-24 16:14:18.976745+00:00,0.42958626666666666
834,3,0,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,falso positivo,5157,38878,1,0.62,0,0,0,1,0,74,7,Hours per week,None,2024-09-24 16:14:47.275971+00:00,0.4716537666666667
834,4,1,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,verdadero positivo,5162,38296,1,1.0,1,1,1,1,1,100,9,Occupation,Capital gain,2024-09-24 16:15:41.454690+00:00,0.90297865
834,5,1,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,verdadero negativo,5164,39092,0,1.0,0,1,0,1,1,100,9,Hours per week,None,2024-09-24 16:16:10.027077+00:00,0.47620645
834,6,1,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,verdadero negativo,5169,35977,0,1.0,0,1,0,1,1,99,9,Hours per week,None,2024-09-24 16:16:52.678458+00:00,0.71085635
834,7,1,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,falso negativo,5172,39427,0,0.78,1,0,1,1,0,99,9,Occupation,None,2024-09-24 16:17:09.149754+00:00,0.2745216
834,8,2,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,falso positivo,5176,39096,1,0.61,0,0,1,0,1,99,9,Occupation,Hours per week,2024-09-24 16:17:43.562303+00:00,0.5735424833333334
834,9,2,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,falso positivo,5180,36171,1,0.6166666666666667,0,0,1,0,1,97,8,Occupation,Hours per week,2024-09-24 16:18:01.644582+00:00,0.30137131666666667
834,10,2,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,falso negativo,5183,36318,0,0.7942341269841269,1,0,1,1,0,93,8,Hours per week,Occupation,2024-09-24 16:18:17.593179+00:00,0.26580995
834,11,2,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,verdadero positivo,5190,36649,1,0.7,1,1,1,1,1,97,9,Occupation,Hours per week,2024-09-24 16:18:41.738630+00:00,0.40242418333333335
834,12,3,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,falso negativo,5192,35610,0,0.8379632034632027,1,0,0,0,1,90,7,Occupation,None,2024-09-24 16:19:04.485222+00:00,0.3791098666666667
834,13,3,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,verdadero positivo,5198,39302,1,0.96,1,1,1,1,1,69,5,Hours per week,None,2024-09-24 16:19:28.343874+00:00,0.3976442
834,14,3,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,verdadero negativo,5202,35605,0,1.0,0,1,1,0,0,76,5,Age,Hours per week,2024-09-24 16:19:45.594139+00:00,0.28750441666666665
834,15,3,66d7d94ecf4c9082e82203be,adult_control,adult,control,0,falso negativo,5208,36782,0,0.5475555555555556,1,0,1,1,0,81,6,Occupation,None,2024-09-24 16:19:59.029499+00:00,0.22392266666666666
835,0,0,66675c887a593976a91c4b68,adult_shap,adult,shap,1,verdadero positivo,5154,37435,1,0.98,1,1,1,1,1,77,7,Education,Age,2024-09-24 16:14:04.125756+00:00,1.8977813666666667
835,1,0,66675c887a593976a91c4b68,adult_shap,adult,shap,1,falso positivo,5161,37470,1,0.585,0,0,0,1,0,61,7,Education,Working class,2024-09-24 16:15:28.502796+00:00,1.4062839999999999
835,2,0,66675c887a593976a91c4b68,adult_shap,adult,shap,1,verdadero negativo,5166,35064,0,1.0,0,1,1,0,0,60,4,Marital status,Working class,2024-09-24 16:16:39.725085+00:00,1.18703815
835,3,0,66675c887a593976a91c4b68,adult_shap,adult,shap,1,falso negativo,5171,38433,0,0.73,1,0,0,0,1,64,3,Education,Working class,2024-09-24 16:17:08.872447+00:00,0.48578936666666667
835,4,1,66675c887a593976a91c4b68,adult_shap,adult,shap,1,verdadero negativo,5178,38456,0,0.8437712010212011,0,1,0,1,1,78,4,Education,Working class,2024-09-24 16:18:00.219045+00:00,0.8557766333333333
835,5,1,66675c887a593976a91c4b68,adult_shap,adult,shap,1,verdadero positivo,5187,37245,1,0.89,1,1,0,0,0,69,5,Working class,Education,2024-09-24 16:18:29.953712+00:00,0.49557778333333335
835,6,1,66675c887a593976a91c4b68,adult_shap,adult,shap,1,falso negativo,5196,39312,0,0.78,1,0,0,0,1,72,5,Occupation,Working class,2024-09-24 16:19:14.474861+00:00,0.7420191500000001
835,7,1,66675c887a593976a91c4b68,adult_shap,adult,shap,1,verdadero positivo,5209,38097,1,0.5803571428571429,1,1,0,0,0,77,5,Education,Hours per week,2024-09-24 16:20:09.784144+00:00,0.9218213833333333
835,8,2,66675c887a593976a91c4b68,adult_shap,adult,shap,1,falso negativo,5215,37355,0,0.74,1,0,1,1,0,77,5,Education,Age,2024-09-24 16:20:45.593782+00:00,0.5968273
835,9,2,66675c887a593976a91c4b68,adult_shap,adult,shap,1,verdadero positivo,5219,38865,1,0.7433333333333333,1,1,1,1,1,79,7,Education,Occupation,2024-09-24 16:21:04.853280+00:00,0.32099163333333336
835,10,2,66675c887a593976a91c4b68,adult_shap,adult,shap,1,verdadero negativo,5226,38772,0,0.979550283050283,0,1,0,1,1,71,5,Education,Working class,2024-09-24 16:21:37.560445+00:00,0.5451194166666667
835,11,2,66675c887a593976a91c4b68,adult_shap,adult,shap,1,falso negativo,5234,39028,0,0.6797445887445887,1,0,0,0,1,71,4,Hours per week,Education,2024-09-24 16:22:13.213518+00:00,0.5942178833333334
835,12,3,66675c887a593976a91c4b68,adult_shap,adult,shap,1,falso positivo,5242,38289,1,0.59,0,0,1,0,1,84,5,Education,Occupation,2024-09-24 16:22:49.126227+00:00,0.59854515
